"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"2661","GO:0051174","regulation of phosphorus metabolic process",152,0,0.28,2661,"1.000","1.0000"
"2662","GO:0051176","positive regulation of sulfur metabolic process",13,0,0.02,2662,"1.000","1.0000"
"2663","GO:0051177","meiotic sister chromatid cohesion",19,0,0.04,2663,"1.000","1.0000"
"2664","GO:0051180","vitamin transport",8,0,0.01,2664,"1.000","1.0000"
"2665","GO:0051208","sequestering of calcium ion",8,0,0.01,2665,"1.000","1.0000"
"2666","GO:0051209","release of sequestered calcium ion into cytosol",8,0,0.01,2666,"1.000","1.0000"
"2667","GO:0051211","anisotropic cell growth",9,0,0.02,2667,"1.000","1.0000"
"2668","GO:0051222","positive regulation of protein transport",10,0,0.02,2668,"1.000","1.0000"
"2669","GO:0051223","regulation of protein transport",16,0,0.03,2669,"1.000","1.0000"
"2670","GO:0051225","spindle assembly",55,0,0.1,2670,"1.000","1.0000"
"2671","GO:0051228","mitotic spindle disassembly",5,0,0.01,2671,"1.000","1.0000"
"2672","GO:0051230","spindle disassembly",5,0,0.01,2672,"1.000","1.0000"
"2673","GO:0051231","spindle elongation",7,0,0.01,2673,"1.000","1.0000"
"2674","GO:0051235","maintenance of location",71,0,0.13,2674,"1.000","1.0000"
"2675","GO:0051236","establishment of RNA localization",49,0,0.09,2675,"1.000","1.0000"
"2676","GO:0051238","sequestering of metal ion",13,0,0.02,2676,"1.000","1.0000"
"2677","GO:0051241","negative regulation of multicellular organismal process",153,0,0.28,2677,"1.000","1.0000"
"2678","GO:0051246","regulation of protein metabolic process",482,0,0.89,2678,"1.000","1.0000"
"2679","GO:0051247","positive regulation of protein metabolic process",125,0,0.23,2679,"1.000","1.0000"
"2680","GO:0051248","negative regulation of protein metabolic process",136,0,0.25,2680,"1.000","1.0000"
"2681","GO:0051252","regulation of RNA metabolic process",2568,0,4.74,2681,"1.000","1.0000"
"2682","GO:0051253","negative regulation of RNA metabolic process",245,0,0.45,2682,"1.000","1.0000"
"2683","GO:0051254","positive regulation of RNA metabolic process",595,0,1.1,2683,"1.000","1.0000"
"2684","GO:0051258","protein polymerization",45,0,0.08,2684,"1.000","1.0000"
"2685","GO:0051259","protein complex oligomerization",49,0,0.09,2685,"1.000","1.0000"
"2686","GO:0051260","protein homooligomerization",28,0,0.05,2686,"1.000","1.0000"
"2687","GO:0051261","protein depolymerization",42,0,0.08,2687,"1.000","1.0000"
"2688","GO:0051262","protein tetramerization",15,0,0.03,2688,"1.000","1.0000"
"2689","GO:0051282","regulation of sequestering of calcium ion",8,0,0.01,2689,"1.000","1.0000"
"2690","GO:0051283","negative regulation of sequestering of calcium ion",8,0,0.01,2690,"1.000","1.0000"
"2691","GO:0051289","protein homotetramerization",7,0,0.01,2691,"1.000","1.0000"
"2692","GO:0051293","establishment of spindle localization",8,0,0.01,2692,"1.000","1.0000"
"2693","GO:0051294","establishment of spindle orientation",7,0,0.01,2693,"1.000","1.0000"
"2694","GO:0051301","cell division",656,0,1.21,2694,"1.000","1.0000"
"2695","GO:0051302","regulation of cell division",77,0,0.14,2695,"1.000","1.0000"
"2696","GO:0051303","establishment of chromosome localization",11,0,0.02,2696,"1.000","1.0000"
"2697","GO:0051304","chromosome separation",23,0,0.04,2697,"1.000","1.0000"
"2698","GO:0051306","mitotic sister chromatid separation",16,0,0.03,2698,"1.000","1.0000"
"2699","GO:0051307","meiotic chromosome separation",8,0,0.01,2699,"1.000","1.0000"
"2700","GO:0051310","metaphase plate congression",8,0,0.01,2700,"1.000","1.0000"
"2701","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",8,0,0.01,2701,"1.000","1.0000"
"2702","GO:0051321","meiotic cell cycle",373,0,0.69,2702,"1.000","1.0000"
"2703","GO:0051336","regulation of hydrolase activity",94,0,0.17,2703,"1.000","1.0000"
"2704","GO:0051338","regulation of transferase activity",106,0,0.2,2704,"1.000","1.0000"
"2705","GO:0051341","regulation of oxidoreductase activity",7,0,0.01,2705,"1.000","1.0000"
"2706","GO:0051345","positive regulation of hydrolase activity",51,0,0.09,2706,"1.000","1.0000"
"2707","GO:0051346","negative regulation of hydrolase activity",9,0,0.02,2707,"1.000","1.0000"
"2708","GO:0051347","positive regulation of transferase activity",35,0,0.06,2708,"1.000","1.0000"
"2709","GO:0051348","negative regulation of transferase activity",18,0,0.03,2709,"1.000","1.0000"
"2710","GO:0051365","cellular response to potassium ion starvation",10,0,0.02,2710,"1.000","1.0000"
"2711","GO:0051438","regulation of ubiquitin-protein transferase activity",14,0,0.03,2711,"1.000","1.0000"
"2712","GO:0051443","positive regulation of ubiquitin-protein transferase activity",11,0,0.02,2712,"1.000","1.0000"
"2713","GO:0051445","regulation of meiotic cell cycle",20,0,0.04,2713,"1.000","1.0000"
"2714","GO:0051446","positive regulation of meiotic cell cycle",8,0,0.01,2714,"1.000","1.0000"
"2715","GO:0051447","negative regulation of meiotic cell cycle",6,0,0.01,2715,"1.000","1.0000"
"2716","GO:0051452","intracellular pH reduction",9,0,0.02,2716,"1.000","1.0000"
"2717","GO:0051453","regulation of intracellular pH",30,0,0.06,2717,"1.000","1.0000"
"2718","GO:0051493","regulation of cytoskeleton organization",81,0,0.15,2718,"1.000","1.0000"
"2719","GO:0051494","negative regulation of cytoskeleton organization",13,0,0.02,2719,"1.000","1.0000"
"2720","GO:0051495","positive regulation of cytoskeleton organization",13,0,0.02,2720,"1.000","1.0000"
"2721","GO:0051503","adenine nucleotide transport",16,0,0.03,2721,"1.000","1.0000"
"2722","GO:0051510","regulation of unidimensional cell growth",97,0,0.18,2722,"1.000","1.0000"
"2723","GO:0051511","negative regulation of unidimensional cell growth",5,0,0.01,2723,"1.000","1.0000"
"2724","GO:0051512","positive regulation of unidimensional cell growth",7,0,0.01,2724,"1.000","1.0000"
"2725","GO:0051513","regulation of monopolar cell growth",5,0,0.01,2725,"1.000","1.0000"
"2726","GO:0051552","flavone metabolic process",15,0,0.03,2726,"1.000","1.0000"
"2727","GO:0051553","flavone biosynthetic process",15,0,0.03,2727,"1.000","1.0000"
"2728","GO:0051554","flavonol metabolic process",15,0,0.03,2728,"1.000","1.0000"
"2729","GO:0051555","flavonol biosynthetic process",15,0,0.03,2729,"1.000","1.0000"
"2730","GO:0051560","mitochondrial calcium ion homeostasis",7,0,0.01,2730,"1.000","1.0000"
"2731","GO:0051567","histone H3-K9 methylation",12,0,0.02,2731,"1.000","1.0000"
"2732","GO:0051568","histone H3-K4 methylation",20,0,0.04,2732,"1.000","1.0000"
"2733","GO:0051569","regulation of histone H3-K4 methylation",6,0,0.01,2733,"1.000","1.0000"
"2734","GO:0051570","regulation of histone H3-K9 methylation",9,0,0.02,2734,"1.000","1.0000"
"2735","GO:0051574","positive regulation of histone H3-K9 methylation",6,0,0.01,2735,"1.000","1.0000"
"2736","GO:0051596","methylglyoxal catabolic process",9,0,0.02,2736,"1.000","1.0000"
"2737","GO:0051601","exocyst localization",6,0,0.01,2737,"1.000","1.0000"
"2738","GO:0051604","protein maturation",91,0,0.17,2738,"1.000","1.0000"
"2739","GO:0051606","detection of stimulus",70,0,0.13,2739,"1.000","1.0000"
"2740","GO:0051607","defense response to virus",68,0,0.13,2740,"1.000","1.0000"
"2741","GO:0051639","actin filament network formation",5,0,0.01,2741,"1.000","1.0000"
"2742","GO:0051640","organelle localization",165,0,0.3,2742,"1.000","1.0000"
"2743","GO:0051643","endoplasmic reticulum localization",11,0,0.02,2743,"1.000","1.0000"
"2744","GO:0051644","plastid localization",27,0,0.05,2744,"1.000","1.0000"
"2745","GO:0051645","Golgi localization",6,0,0.01,2745,"1.000","1.0000"
"2746","GO:0051646","mitochondrion localization",8,0,0.01,2746,"1.000","1.0000"
"2747","GO:0051647","nucleus localization",8,0,0.01,2747,"1.000","1.0000"
"2748","GO:0051648","vesicle localization",39,0,0.07,2748,"1.000","1.0000"
"2749","GO:0051650","establishment of vesicle localization",39,0,0.07,2749,"1.000","1.0000"
"2750","GO:0051651","maintenance of location in cell",48,0,0.09,2750,"1.000","1.0000"
"2751","GO:0051653","spindle localization",8,0,0.01,2751,"1.000","1.0000"
"2752","GO:0051656","establishment of organelle localization",99,0,0.18,2752,"1.000","1.0000"
"2753","GO:0051667","establishment of plastid localization",19,0,0.04,2753,"1.000","1.0000"
"2754","GO:0051693","actin filament capping",6,0,0.01,2754,"1.000","1.0000"
"2755","GO:0051701","biological process involved in interaction with host",19,0,0.04,2755,"1.000","1.0000"
"2756","GO:0051702","biological process involved in interaction with symbiont",81,0,0.15,2756,"1.000","1.0000"
"2757","GO:0051726","regulation of cell cycle",259,0,0.48,2757,"1.000","1.0000"
"2758","GO:0051754","meiotic sister chromatid cohesion, centromeric",6,0,0.01,2758,"1.000","1.0000"
"2759","GO:0051761","sesquiterpene metabolic process",8,0,0.01,2759,"1.000","1.0000"
"2760","GO:0051762","sesquiterpene biosynthetic process",7,0,0.01,2760,"1.000","1.0000"
"2761","GO:0051775","response to redox state",7,0,0.01,2761,"1.000","1.0000"
"2762","GO:0051781","positive regulation of cell division",17,0,0.03,2762,"1.000","1.0000"
"2763","GO:0051782","negative regulation of cell division",8,0,0.01,2763,"1.000","1.0000"
"2764","GO:0051783","regulation of nuclear division",35,0,0.06,2764,"1.000","1.0000"
"2765","GO:0051784","negative regulation of nuclear division",18,0,0.03,2765,"1.000","1.0000"
"2766","GO:0051785","positive regulation of nuclear division",9,0,0.02,2766,"1.000","1.0000"
"2767","GO:0051788","response to misfolded protein",29,0,0.05,2767,"1.000","1.0000"
"2768","GO:0051923","sulfation",13,0,0.02,2768,"1.000","1.0000"
"2769","GO:0051952","regulation of amine transport",5,0,0.01,2769,"1.000","1.0000"
"2770","GO:0051955","regulation of amino acid transport",5,0,0.01,2770,"1.000","1.0000"
"2771","GO:0051972","regulation of telomerase activity",5,0,0.01,2771,"1.000","1.0000"
"2772","GO:0051983","regulation of chromosome segregation",24,0,0.04,2772,"1.000","1.0000"
"2773","GO:0051985","negative regulation of chromosome segregation",11,0,0.02,2773,"1.000","1.0000"
"2774","GO:0052314","phytoalexin metabolic process",21,0,0.04,2774,"1.000","1.0000"
"2775","GO:0052315","phytoalexin biosynthetic process",21,0,0.04,2775,"1.000","1.0000"
"2776","GO:0052317","camalexin metabolic process",20,0,0.04,2776,"1.000","1.0000"
"2777","GO:0052324","plant-type cell wall cellulose biosynthetic process",23,0,0.04,2777,"1.000","1.0000"
"2778","GO:0052325","cell wall pectin biosynthetic process",22,0,0.04,2778,"1.000","1.0000"
"2779","GO:0052386","cell wall thickening",48,0,0.09,2779,"1.000","1.0000"
"2780","GO:0052482","defense response by cell wall thickening",24,0,0.04,2780,"1.000","1.0000"
"2781","GO:0052541","plant-type cell wall cellulose metabolic process",28,0,0.05,2781,"1.000","1.0000"
"2782","GO:0052542","defense response by callose deposition",34,0,0.06,2782,"1.000","1.0000"
"2783","GO:0052543","callose deposition in cell wall",40,0,0.07,2783,"1.000","1.0000"
"2784","GO:0052544","defense response by callose deposition in cell wall",22,0,0.04,2784,"1.000","1.0000"
"2785","GO:0052545","callose localization",57,0,0.11,2785,"1.000","1.0000"
"2786","GO:0052546","cell wall pectin metabolic process",44,0,0.08,2786,"1.000","1.0000"
"2787","GO:0052547","regulation of peptidase activity",5,0,0.01,2787,"1.000","1.0000"
"2788","GO:0052646","alditol phosphate metabolic process",9,0,0.02,2788,"1.000","1.0000"
"2789","GO:0055046","microgametogenesis",68,0,0.13,2789,"1.000","1.0000"
"2790","GO:0055062","phosphate ion homeostasis",29,0,0.05,2790,"1.000","1.0000"
"2791","GO:0055070","copper ion homeostasis",16,0,0.03,2791,"1.000","1.0000"
"2792","GO:0055071","manganese ion homeostasis",18,0,0.03,2792,"1.000","1.0000"
"2793","GO:0055072","iron ion homeostasis",67,0,0.12,2793,"1.000","1.0000"
"2794","GO:0055074","calcium ion homeostasis",57,0,0.11,2794,"1.000","1.0000"
"2795","GO:0055075","potassium ion homeostasis",22,0,0.04,2795,"1.000","1.0000"
"2796","GO:0055078","sodium ion homeostasis",10,0,0.02,2796,"1.000","1.0000"
"2797","GO:0055080","monoatomic cation homeostasis",253,0,0.47,2797,"1.000","1.0000"
"2798","GO:0055082","intracellular chemical homeostasis",286,0,0.53,2798,"1.000","1.0000"
"2799","GO:0055086","nucleobase-containing small molecule metabolic process",412,0,0.76,2799,"1.000","1.0000"
"2800","GO:0055088","lipid homeostasis",47,0,0.09,2800,"1.000","1.0000"
"2801","GO:0055089","fatty acid homeostasis",6,0,0.01,2801,"1.000","1.0000"
"2802","GO:0060149","negative regulation of post-transcriptional gene silencing",9,0,0.02,2802,"1.000","1.0000"
"2803","GO:0060178","regulation of exocyst localization",5,0,0.01,2803,"1.000","1.0000"
"2804","GO:0060236","regulation of mitotic spindle organization",25,0,0.05,2804,"1.000","1.0000"
"2805","GO:0060249","anatomical structure homeostasis",5,0,0.01,2805,"1.000","1.0000"
"2806","GO:0060321","acceptance of pollen",12,0,0.02,2806,"1.000","1.0000"
"2807","GO:0060341","regulation of cellular localization",49,0,0.09,2807,"1.000","1.0000"
"2808","GO:0060359","response to ammonium ion",10,0,0.02,2808,"1.000","1.0000"
"2809","GO:0060429","epithelium development",8,0,0.01,2809,"1.000","1.0000"
"2810","GO:0060548","negative regulation of cell death",32,0,0.06,2810,"1.000","1.0000"
"2811","GO:0060560","developmental growth involved in morphogenesis",633,0,1.17,2811,"1.000","1.0000"
"2812","GO:0060586","multicellular organismal-level iron ion homeostasis",47,0,0.09,2812,"1.000","1.0000"
"2813","GO:0060627","regulation of vesicle-mediated transport",26,0,0.05,2813,"1.000","1.0000"
"2814","GO:0060688","regulation of morphogenesis of a branching structure",14,0,0.03,2814,"1.000","1.0000"
"2815","GO:0060771","phyllotactic patterning",6,0,0.01,2815,"1.000","1.0000"
"2816","GO:0060776","simple leaf morphogenesis",7,0,0.01,2816,"1.000","1.0000"
"2817","GO:0060860","regulation of floral organ abscission",5,0,0.01,2817,"1.000","1.0000"
"2818","GO:0060862","negative regulation of floral organ abscission",5,0,0.01,2818,"1.000","1.0000"
"2819","GO:0060866","leaf abscission",7,0,0.01,2819,"1.000","1.0000"
"2820","GO:0060918","auxin transport",137,0,0.25,2820,"1.000","1.0000"
"2821","GO:0060964","regulation of miRNA-mediated gene silencing",9,0,0.02,2821,"1.000","1.0000"
"2822","GO:0060966","regulation of gene silencing by RNA",34,0,0.06,2822,"1.000","1.0000"
"2823","GO:0061013","regulation of mRNA catabolic process",77,0,0.14,2823,"1.000","1.0000"
"2824","GO:0061014","positive regulation of mRNA catabolic process",67,0,0.12,2824,"1.000","1.0000"
"2825","GO:0061025","membrane fusion",81,0,0.15,2825,"1.000","1.0000"
"2826","GO:0061077","chaperone-mediated protein folding",61,0,0.11,2826,"1.000","1.0000"
"2827","GO:0061085","regulation of histone H3-K27 methylation",15,0,0.03,2827,"1.000","1.0000"
"2828","GO:0061087","positive regulation of histone H3-K27 methylation",10,0,0.02,2828,"1.000","1.0000"
"2829","GO:0061136","regulation of proteasomal protein catabolic process",41,0,0.08,2829,"1.000","1.0000"
"2830","GO:0061157","mRNA destabilization",64,0,0.12,2830,"1.000","1.0000"
"2831","GO:0061572","actin filament bundle organization",20,0,0.04,2831,"1.000","1.0000"
"2832","GO:0061640","cytoskeleton-dependent cytokinesis",73,0,0.13,2832,"1.000","1.0000"
"2833","GO:0061647","histone H3-K9 modification",12,0,0.02,2833,"1.000","1.0000"
"2834","GO:0061687","detoxification of inorganic compound",9,0,0.02,2834,"1.000","1.0000"
"2835","GO:0061726","mitochondrion disassembly",20,0,0.04,2835,"1.000","1.0000"
"2836","GO:0061727","methylglyoxal catabolic process to lactate",8,0,0.01,2836,"1.000","1.0000"
"2837","GO:0061817","endoplasmic reticulum-plasma membrane tethering",11,0,0.02,2837,"1.000","1.0000"
"2838","GO:0061912","selective autophagy",5,0,0.01,2838,"1.000","1.0000"
"2839","GO:0061936","fusion of sperm to egg plasma membrane involved in double fertilization forming a zygote and endosperm",16,0,0.03,2839,"1.000","1.0000"
"2840","GO:0061951","establishment of protein localization to plasma membrane",9,0,0.02,2840,"1.000","1.0000"
"2841","GO:0061982","meiosis I cell cycle process",83,0,0.15,2841,"1.000","1.0000"
"2842","GO:0061983","meiosis II cell cycle process",26,0,0.05,2842,"1.000","1.0000"
"2843","GO:0062012","regulation of small molecule metabolic process",213,0,0.39,2843,"1.000","1.0000"
"2844","GO:0062013","positive regulation of small molecule metabolic process",35,0,0.06,2844,"1.000","1.0000"
"2845","GO:0062014","negative regulation of small molecule metabolic process",15,0,0.03,2845,"1.000","1.0000"
"2846","GO:0062197","cellular response to chemical stress",130,0,0.24,2846,"1.000","1.0000"
"2847","GO:0065001","specification of axis polarity",38,0,0.07,2847,"1.000","1.0000"
"2848","GO:0065002","intracellular protein transmembrane transport",111,0,0.2,2848,"1.000","1.0000"
"2849","GO:0065004","protein-DNA complex assembly",68,0,0.13,2849,"1.000","1.0000"
"2850","GO:0065008","regulation of biological quality",649,0,1.2,2850,"1.000","1.0000"
"2851","GO:0065009","regulation of molecular function",338,0,0.62,2851,"1.000","1.0000"
"2852","GO:0070070","proton-transporting V-type ATPase complex assembly",7,0,0.01,2852,"1.000","1.0000"
"2853","GO:0070071","proton-transporting two-sector ATPase complex assembly",15,0,0.03,2853,"1.000","1.0000"
"2854","GO:0070072","vacuolar proton-transporting V-type ATPase complex assembly",5,0,0.01,2854,"1.000","1.0000"
"2855","GO:0070076","histone lysine demethylation",15,0,0.03,2855,"1.000","1.0000"
"2856","GO:0070085","glycosylation",177,0,0.33,2856,"1.000","1.0000"
"2857","GO:0070125","mitochondrial translational elongation",6,0,0.01,2857,"1.000","1.0000"
"2858","GO:0070141","response to UV-A",5,0,0.01,2858,"1.000","1.0000"
"2859","GO:0070192","chromosome organization involved in meiotic cell cycle",63,0,0.12,2859,"1.000","1.0000"
"2860","GO:0070201","regulation of establishment of protein localization",16,0,0.03,2860,"1.000","1.0000"
"2861","GO:0070297","regulation of phosphorelay signal transduction system",30,0,0.06,2861,"1.000","1.0000"
"2862","GO:0070298","negative regulation of phosphorelay signal transduction system",20,0,0.04,2862,"1.000","1.0000"
"2863","GO:0070301","cellular response to hydrogen peroxide",14,0,0.03,2863,"1.000","1.0000"
"2864","GO:0070370","cellular heat acclimation",9,0,0.02,2864,"1.000","1.0000"
"2865","GO:0070413","trehalose metabolism in response to stress",12,0,0.02,2865,"1.000","1.0000"
"2866","GO:0070417","cellular response to cold",44,0,0.08,2866,"1.000","1.0000"
"2867","GO:0070475","rRNA base methylation",18,0,0.03,2867,"1.000","1.0000"
"2868","GO:0070483","detection of hypoxia",6,0,0.01,2868,"1.000","1.0000"
"2869","GO:0070507","regulation of microtubule cytoskeleton organization",44,0,0.08,2869,"1.000","1.0000"
"2870","GO:0070509","calcium ion import",5,0,0.01,2870,"1.000","1.0000"
"2871","GO:0070534","protein K63-linked ubiquitination",15,0,0.03,2871,"1.000","1.0000"
"2872","GO:0070588","calcium ion transmembrane transport",43,0,0.08,2872,"1.000","1.0000"
"2873","GO:0070589","cellular component macromolecule biosynthetic process",104,0,0.19,2873,"1.000","1.0000"
"2874","GO:0070592","cell wall polysaccharide biosynthetic process",99,0,0.18,2874,"1.000","1.0000"
"2875","GO:0070601","centromeric sister chromatid cohesion",8,0,0.01,2875,"1.000","1.0000"
"2876","GO:0070646","protein modification by small protein removal",96,0,0.18,2876,"1.000","1.0000"
"2877","GO:0070676","intralumenal vesicle formation",5,0,0.01,2877,"1.000","1.0000"
"2878","GO:0070726","cell wall assembly",20,0,0.04,2878,"1.000","1.0000"
"2879","GO:0070734","histone H3-K27 methylation",21,0,0.04,2879,"1.000","1.0000"
"2880","GO:0070813","hydrogen sulfide metabolic process",9,0,0.02,2880,"1.000","1.0000"
"2881","GO:0070814","hydrogen sulfide biosynthetic process",8,0,0.01,2881,"1.000","1.0000"
"2882","GO:0070828","heterochromatin organization",94,0,0.17,2882,"1.000","1.0000"
"2883","GO:0070897","transcription preinitiation complex assembly",19,0,0.04,2883,"1.000","1.0000"
"2884","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA",13,0,0.02,2884,"1.000","1.0000"
"2885","GO:0070921","regulation of siRNA production",5,0,0.01,2885,"1.000","1.0000"
"2886","GO:0070925","organelle assembly",183,0,0.34,2886,"1.000","1.0000"
"2887","GO:0070972","protein localization to endoplasmic reticulum",59,0,0.11,2887,"1.000","1.0000"
"2888","GO:0070973","protein localization to endoplasmic reticulum exit site",11,0,0.02,2888,"1.000","1.0000"
"2889","GO:0070979","protein K11-linked ubiquitination",6,0,0.01,2889,"1.000","1.0000"
"2890","GO:0070988","demethylation",49,0,0.09,2890,"1.000","1.0000"
"2891","GO:0071025","RNA surveillance",20,0,0.04,2891,"1.000","1.0000"
"2892","GO:0071027","nuclear RNA surveillance",19,0,0.04,2892,"1.000","1.0000"
"2893","GO:0071028","nuclear mRNA surveillance",7,0,0.01,2893,"1.000","1.0000"
"2894","GO:0071029","nuclear ncRNA surveillance",16,0,0.03,2894,"1.000","1.0000"
"2895","GO:0071034","CUT catabolic process",9,0,0.02,2895,"1.000","1.0000"
"2896","GO:0071035","nuclear polyadenylation-dependent rRNA catabolic process",16,0,0.03,2896,"1.000","1.0000"
"2897","GO:0071036","nuclear polyadenylation-dependent snoRNA catabolic process",7,0,0.01,2897,"1.000","1.0000"
"2898","GO:0071037","nuclear polyadenylation-dependent snRNA catabolic process",7,0,0.01,2898,"1.000","1.0000"
"2899","GO:0071038","nuclear polyadenylation-dependent tRNA catabolic process",13,0,0.02,2899,"1.000","1.0000"
"2900","GO:0071039","nuclear polyadenylation-dependent CUT catabolic process",7,0,0.01,2900,"1.000","1.0000"
"2901","GO:0071040","nuclear polyadenylation-dependent antisense transcript catabolic process",7,0,0.01,2901,"1.000","1.0000"
"2902","GO:0071041","antisense RNA transcript catabolic process",7,0,0.01,2902,"1.000","1.0000"
"2903","GO:0071043","CUT metabolic process",9,0,0.02,2903,"1.000","1.0000"
"2904","GO:0071044","histone mRNA catabolic process",7,0,0.01,2904,"1.000","1.0000"
"2905","GO:0071046","nuclear polyadenylation-dependent ncRNA catabolic process",16,0,0.03,2905,"1.000","1.0000"
"2906","GO:0071051","polyadenylation-dependent snoRNA 3'-end processing",12,0,0.02,2906,"1.000","1.0000"
"2907","GO:0071071","regulation of phospholipid biosynthetic process",6,0,0.01,2907,"1.000","1.0000"
"2908","GO:0071103","DNA conformation change",37,0,0.07,2908,"1.000","1.0000"
"2909","GO:0071108","protein K48-linked deubiquitination",7,0,0.01,2909,"1.000","1.0000"
"2910","GO:0071173","spindle assembly checkpoint signaling",11,0,0.02,2910,"1.000","1.0000"
"2911","GO:0071174","mitotic spindle checkpoint signaling",11,0,0.02,2911,"1.000","1.0000"
"2912","GO:0071216","cellular response to biotic stimulus",22,0,0.04,2912,"1.000","1.0000"
"2913","GO:0071217","cellular response to external biotic stimulus",5,0,0.01,2913,"1.000","1.0000"
"2914","GO:0071218","cellular response to misfolded protein",26,0,0.05,2914,"1.000","1.0000"
"2915","GO:0071219","cellular response to molecule of bacterial origin",11,0,0.02,2915,"1.000","1.0000"
"2916","GO:0071229","cellular response to acid chemical",63,0,0.12,2916,"1.000","1.0000"
"2917","GO:0071230","cellular response to amino acid stimulus",18,0,0.03,2917,"1.000","1.0000"
"2918","GO:0071241","cellular response to inorganic substance",46,0,0.08,2918,"1.000","1.0000"
"2919","GO:0071244","cellular response to carbon dioxide",8,0,0.01,2919,"1.000","1.0000"
"2920","GO:0071248","cellular response to metal ion",23,0,0.04,2920,"1.000","1.0000"
"2921","GO:0071249","cellular response to nitrate",9,0,0.02,2921,"1.000","1.0000"
"2922","GO:0071265","L-methionine biosynthetic process",13,0,0.02,2922,"1.000","1.0000"
"2923","GO:0071266","'de novo' L-methionine biosynthetic process",5,0,0.01,2923,"1.000","1.0000"
"2924","GO:0071267","L-methionine salvage",8,0,0.01,2924,"1.000","1.0000"
"2925","GO:0071277","cellular response to calcium ion",6,0,0.01,2925,"1.000","1.0000"
"2926","GO:0071318","cellular response to ATP",11,0,0.02,2926,"1.000","1.0000"
"2927","GO:0071322","cellular response to carbohydrate stimulus",67,0,0.12,2927,"1.000","1.0000"
"2928","GO:0071324","cellular response to disaccharide stimulus",11,0,0.02,2928,"1.000","1.0000"
"2929","GO:0071326","cellular response to monosaccharide stimulus",23,0,0.04,2929,"1.000","1.0000"
"2930","GO:0071329","cellular response to sucrose stimulus",10,0,0.02,2930,"1.000","1.0000"
"2931","GO:0071331","cellular response to hexose stimulus",23,0,0.04,2931,"1.000","1.0000"
"2932","GO:0071333","cellular response to glucose stimulus",21,0,0.04,2932,"1.000","1.0000"
"2933","GO:0071365","cellular response to auxin stimulus",141,0,0.26,2933,"1.000","1.0000"
"2934","GO:0071367","cellular response to brassinosteroid stimulus",85,0,0.16,2934,"1.000","1.0000"
"2935","GO:0071368","cellular response to cytokinin stimulus",85,0,0.16,2935,"1.000","1.0000"
"2936","GO:0071369","cellular response to ethylene stimulus",96,0,0.18,2936,"1.000","1.0000"
"2937","GO:0071370","cellular response to gibberellin stimulus",75,0,0.14,2937,"1.000","1.0000"
"2938","GO:0071383","cellular response to steroid hormone stimulus",82,0,0.15,2938,"1.000","1.0000"
"2939","GO:0071417","cellular response to organonitrogen compound",56,0,0.1,2939,"1.000","1.0000"
"2940","GO:0071421","manganese ion transmembrane transport",8,0,0.01,2940,"1.000","1.0000"
"2941","GO:0071423","malate transmembrane transport",8,0,0.01,2941,"1.000","1.0000"
"2942","GO:0071450","cellular response to oxygen radical",13,0,0.02,2942,"1.000","1.0000"
"2943","GO:0071451","cellular response to superoxide",13,0,0.02,2943,"1.000","1.0000"
"2944","GO:0071452","cellular response to singlet oxygen",7,0,0.01,2944,"1.000","1.0000"
"2945","GO:0071462","cellular response to water stimulus",45,0,0.08,2945,"1.000","1.0000"
"2946","GO:0071466","cellular response to xenobiotic stimulus",5,0,0.01,2946,"1.000","1.0000"
"2947","GO:0071470","cellular response to osmotic stress",58,0,0.11,2947,"1.000","1.0000"
"2948","GO:0071472","cellular response to salt stress",45,0,0.08,2948,"1.000","1.0000"
"2949","GO:0071474","cellular hyperosmotic response",5,0,0.01,2949,"1.000","1.0000"
"2950","GO:0071479","cellular response to ionizing radiation",6,0,0.01,2950,"1.000","1.0000"
"2951","GO:0071484","cellular response to light intensity",13,0,0.02,2951,"1.000","1.0000"
"2952","GO:0071486","cellular response to high light intensity",7,0,0.01,2952,"1.000","1.0000"
"2953","GO:0071489","cellular response to red or far red light",59,0,0.11,2953,"1.000","1.0000"
"2954","GO:0071490","cellular response to far red light",7,0,0.01,2954,"1.000","1.0000"
"2955","GO:0071491","cellular response to red light",11,0,0.02,2955,"1.000","1.0000"
"2956","GO:0071492","cellular response to UV-A",5,0,0.01,2956,"1.000","1.0000"
"2957","GO:0071493","cellular response to UV-B",10,0,0.02,2957,"1.000","1.0000"
"2958","GO:0071496","cellular response to external stimulus",251,0,0.46,2958,"1.000","1.0000"
"2959","GO:0071554","cell wall organization or biogenesis",1059,0,1.96,2959,"1.000","1.0000"
"2960","GO:0071555","cell wall organization",343,0,0.63,2960,"1.000","1.0000"
"2961","GO:0071569","protein ufmylation",5,0,0.01,2961,"1.000","1.0000"
"2962","GO:0071577","zinc ion transmembrane transport",21,0,0.04,2962,"1.000","1.0000"
"2963","GO:0071585","detoxification of cadmium ion",7,0,0.01,2963,"1.000","1.0000"
"2964","GO:0071586","CAAX-box protein processing",11,0,0.02,2964,"1.000","1.0000"
"2965","GO:0071588","hydrogen peroxide mediated signaling pathway",6,0,0.01,2965,"1.000","1.0000"
