ID,In VCF?,As,Ca,Cd,Co,Cu,Fe,K,Li,Mg,Mn,Mo,Na,Ni,P,Rb,S,Se,Sr,Zn
OSW_2,Avg,0.333333333,855.1333333,0.166666667,1.166666667,6.066666667,128,287.7333333,0.066666667,1105.433333,31.46666667,0,1026.366667,66.96666667,25.9,0.233333333,15.73333333,0,10.86666667,16.1
OSW_3B,Avg,0.333333333,855.1333333,0.166666667,1.166666667,6.066666667,128,287.7333333,0.066666667,1105.433333,31.46666667,0,1026.366667,66.96666667,25.9,0.233333333,15.73333333,0,10.86666667,16.1
OSW_4,n,0.3,807.8,0.3,1.6,8.7,197.6,370.1,0.1,2198.6,41,0,1467,159.1,39.4,0.2,50.2,0,14.4,31.7
OSW_6,Avg,0.333333333,855.1333333,0.166666667,1.166666667,6.066666667,128,287.7333333,0.066666667,1105.433333,31.46666667,0,1026.366667,66.96666667,25.9,0.233333333,15.73333333,0,10.86666667,16.1
OSW_7,Avg,0.333333333,855.1333333,0.166666667,1.166666667,6.066666667,128,287.7333333,0.066666667,1105.433333,31.46666667,0,1026.366667,66.96666667,25.9,0.233333333,15.73333333,0,10.86666667,16.1
OSW_8,Avg,0.333333333,855.1333333,0.166666667,1.166666667,6.066666667,128,287.7333333,0.066666667,1105.433333,31.46666667,0,1026.366667,66.96666667,25.9,0.233333333,15.73333333,0,10.86666667,16.1
OSW_9,y,0.2,870.7,0.1,1.4,1.5,72.6,247.3,0,801.2,30.6,0,1322.8,27.4,22.7,0.1,0.7,0,13.4,6.1
PAR1,n,0.5,2338,0,0.3,10,493.4,284.4,0.1,1371.2,22.8,0.1,642.2,0.4,102,0.2,-23.8,0,25.4,14.1
PAR2,n,11.2,710.8,0.2,0.8,49,2350.9,578.5,0.1,925.5,9,0.7,602.6,2.8,109.1,0.7,298.5,0.2,15.4,32.8
PAR3,n,1.3,526.8,0,0.4,11.4,516.6,269.1,0.1,726.4,12.3,0.1,3325,0.8,28.5,0.2,557.9,0,6.5,15.1
PEN1,n,0.3,820.7,0.1,0.8,34.4,198.4,187.7,0,310.5,98.4,0.1,467.6,1.6,65.1,0.1,12.2,0,4.1,219.6
PEN2,n,0.2,667.7,0.3,0.6,18.7,66.3,260.2,0,145.1,106.2,0,2343.7,0.8,71.3,0.4,26.8,0,3.9,910.8
PEN3,n,0.3,2973.4,0.1,0.8,28.9,287.5,348.4,0.1,503.5,153.8,0.1,1874,1.7,127.4,0.5,85.5,0,12.2,99.1
PIC_1,n,2.815336964,481.6581514,0.772398886,0.507998969,11.46093243,718.0439239,166.4989796,0.012424015,200.290158,202.3512774,0.092626802,58.18384187,5.044779861,104.6956406,0.061364957,280.699997,1.75410328,3.056146182,36.39755992
PIC_2,n,2.151721321,468.935523,0.512765961,0.545338943,10.23463991,791.2938016,161.8521675,0.013376804,192.4977791,210.7871849,0.095696808,52.18170853,4.668565888,80.41342706,0.061984484,217.8717601,1.681264606,3.063163596,19.07858387
PIC_3,n,2.689447524,433.6657543,0.782794515,0.558126142,11.72530821,733.4782023,172.1913011,0.011782397,194.6819,230.8037427,0.095335284,51.36107422,5.128316932,85.73212723,0.065158461,259.5900246,1.440175257,2.962085249,35.75336274
PIT-1_1,n,1.040740298,194.4353397,6.595529099,0.062978391,7.927185309,50.85568241,12.89650326,0.002264724,6.072601813,8.935883021,0.702807489,16.59136141,1.724484972,36.69456143,0.119083885,43.94479732,0.511454486,0.20044294,663.6527414
PIT-1_2,n,0.735910083,215.2679293,5.226751352,0.067531415,7.555787336,49.42671299,13.19709386,0.003502175,6.619615158,9.041843085,0.686171943,19.79720305,1.711011108,30.3034511,0.129813835,90.44621027,0.315533764,0.210315272,405.7766385
PIT-1_3,n,1.079403087,178.7475393,6.995838721,0.07529851,8.569653176,50.14849398,14.12976476,0.002455715,7.01483766,10.38844408,0.761470813,20.37214627,1.916393208,37.0412407,0.131490197,82.04420842,0.608613361,0.161768645,704.1496242
PIT-2(II)_1,n,1.011335756,223.5359066,19.70263473,0.095557645,3.338303936,30.43769306,47.82662826,0.001575412,9.938875938,14.3417747,0.229954186,3.727082528,1.443094456,39.63099599,0.221994039,57.3693155,0.60765435,0.214292214,1232.360356
PIT-2(II)_2,n,0.633663438,227.14969,15.78002211,0.108496357,3.271245934,29.53816058,51.98701342,0.001476367,11.17064786,13.96528624,0.23792327,4.208080003,1.530219452,27.62929194,0.24883878,76.79001012,0.754492178,0.214440926,516.9340696
PIT-2(II)_3,n,0.90247857,226.0448017,21.87595626,0.10484423,3.233020799,26.01052269,51.28580792,0.001333019,10.8342153,12.89646427,0.225893217,4.546095388,1.597593901,37.02987772,0.244903909,66.15562779,0.656947901,0.191145653,933.1448106
PIT-2_1,n,0.974773561,188.1870958,19.07322163,0.10807993,3.409316113,28.20047821,62.35925812,0.001535359,9.268335146,16.34385781,0.28408394,6.24713579,1.375304474,43.86884391,0.165448459,41.64883519,0.673267738,0.214871103,1020.533247
PIT-2_2,n,0.951825542,191.9325831,19.03650473,0.108346818,3.383281999,25.6197772,63.11213008,0.00123969,9.120746827,15.53752641,0.279120375,5.839774294,1.335119974,41.02882222,0.17215308,43.54023665,0.577730824,0.203427575,778.672073
PIT-2_3,n,0.883132501,245.3086822,16.40316506,0.13736796,3.841626689,65.27739154,74.53951688,0.032210588,15.13779902,20.03302723,0.332882601,9.715257584,1.549763135,40.63811455,0.217389302,63.88276727,0.537536764,0.384042672,559.0794514
POR_POR_1,n,0.391443218,797.1162586,0.043609154,0.04383652,3.805463526,260.4331403,163.6441376,0.151912967,489.9106065,3.765431685,0.063946741,1629.497328,0.60516375,56.97976798,0.094285492,92.49649912,0.26815373,6.7974612,12.98003893
POR_POR_2,n,0.260952645,771.2468599,0.02976371,0.044975605,3.44055901,253.0891968,165.7943972,0.156807578,496.2705719,3.741480293,0.06291689,1659.875026,0.553363371,39.99276563,0.096384316,89.68930745,0.241976652,6.930334099,7.096670738
POR_POR_3,n,0.382502282,751.2819769,0.042893288,0.044108297,3.478284429,240.624319,154.8924555,0.15420486,472.3579174,3.788885547,0.061636757,1515.229979,0.55910865,52.03711177,0.101658531,94.57768716,0.397543999,6.630562039,12.69456447
PPEAN1,n,0.9,1432.8,0.5,0.7,11,175.9,658.6,0.1,1350.6,111.1,0,1204,0.9,50.3,0.7,37.9,0,10.2,73
PPEAN2,n,0.4,881,0.4,0.4,8.1,156,419.5,0.1,1266.9,63.9,0,1619.1,0.8,36.9,0.6,62.3,0,8.8,68.3
PPEAN3,n,0.5,968.3,0.4,0.3,7.5,137.3,423.9,0,982.1,40,0,1736.4,0.8,31.9,0.7,110.4,0,8.8,46
PRE1-300820,n,0.1,802,0.1,0.2,9.1,92.6,357.5,0.1,1315.8,21.2,0,1488.8,14.3,8.2,0.4,-8.7,0,12.7,9.6
PUY_1,Imp,39.94741111,11027.14455,0.320111393,21.43570026,25.97455092,43795.58338,22350.73434,30.42755929,11952.57885,728.9389113,1.067695061,9809.546353,65.6506555,1595.856245,110.6441747,390.7619028,0.487885818,147.7426958,112.6385448
PUY_2,Imp,39.94741111,11027.14455,0.320111393,21.43570026,25.97455092,43795.58338,22350.73434,30.42755929,11952.57885,728.9389113,1.067695061,9809.546353,65.6506555,1595.856245,110.6441747,390.7619028,0.487885818,147.7426958,112.6385448
PUY_3,Imp,39.94741111,11027.14455,0.320111393,21.43570026,25.97455092,43795.58338,22350.73434,30.42755929,11952.57885,728.9389113,1.067695061,9809.546353,65.6506555,1595.856245,110.6441747,390.7619028,0.487885818,147.7426958,112.6385448
PUY_4,Imp,39.94741111,11027.14455,0.320111393,21.43570026,25.97455092,43795.58338,22350.73434,30.42755929,11952.57885,728.9389113,1.067695061,9809.546353,65.6506555,1595.856245,110.6441747,390.7619028,0.487885818,147.7426958,112.6385448
Qua_1,n,0.345289179,768.8969566,1.515915773,0.040059104,1.673013633,72.36818094,8.358764535,0.01238562,5.188238506,8.310611541,0.184804909,0.800916712,0.495632058,9.678593351,0.060982439,34.16119762,0.056264155,0.734332901,99.15965145
Qua_2,n,0.436937488,612.7615782,1.957987759,0.031367061,1.618879123,37.21637736,8.076722153,0.000522197,4.061901447,7.339697877,0.142882017,2.631292393,0.440753822,10.94847875,0.049276506,3.193456099,0.139868906,0.40829265,163.1788565
Qua_3,n,0.308927164,650.913851,1.521529354,0.033834092,1.752721087,39.0566191,7.990491397,0.001071685,3.979254594,7.874993184,0.16824296,0.597224868,0.490224019,8.774495703,0.055819474,34.21671107,0.182041626,0.43336478,97.5019805
Qua-2_1,n,0.70823482,315.1781795,5.243508401,0.099521555,5.000149418,89.53895437,22.55113483,0.005911861,5.197700241,19.50942489,0.541221445,2.304225065,1.243706385,20.42791042,0.036283734,33.62093234,0.332811182,0.332653939,386.4665622
Qua-2_2,n,0.642715226,272.0287401,4.732564096,0.102645921,4.826572755,78.24996015,30.08491753,0.005978026,4.851780876,21.89997858,0.479494595,2.231547997,1.160710896,18.52143995,0.030083866,26.36243947,0.289911303,0.163351732,346.0575573
Qua-2_3,n,0.624558016,275.7741403,4.636103439,0.113573076,6.101960089,62.32150994,30.7654632,0.004920425,9.697559792,22.22880158,0.470375988,3.952154608,1.270905551,19.34249582,0.07811042,32.2849881,0.497301939,0.232016675,406.7014492
RIA_1,Imp,11.84743974,3929.903942,0.299941664,3.884965771,14.73284413,31503.87514,16805.11832,14.94147517,3777.303142,488.1247327,1.190676861,1414.371805,17.25524893,692.1571176,98.70031042,441.2001305,0.665870782,52.71457951,80.76819557
RIA_3,Imp,11.84743974,3929.903942,0.299941664,3.884965771,14.73284413,31503.87514,16805.11832,14.94147517,3777.303142,488.1247327,1.190676861,1414.371805,17.25524893,692.1571176,98.70031042,441.2001305,0.665870782,52.71457951,80.76819557
RIA_4,Imp,11.84743974,3929.903942,0.299941664,3.884965771,14.73284413,31503.87514,16805.11832,14.94147517,3777.303142,488.1247327,1.190676861,1414.371805,17.25524893,692.1571176,98.70031042,441.2001305,0.665870782,52.71457951,80.76819557
ROS_1,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_2,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_3,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_4,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_5,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_6,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_7,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROS_8,Imp,34.65946007,5998.184558,0.274813964,14.20613124,16.15443931,33477.44619,18354.17194,18.11869907,7556.376747,743.771267,1.597878402,9885.879801,31.81490362,825.7532359,101.3750606,249.3892961,0.375758186,128.4952686,79.72194909
ROT_13,Avg,0.418063596,176.6623831,0.084613412,1.097487766,5.124731683,527.066253,89.46582844,0.003620256,202.9177631,825.4228282,0.024041191,468.798282,0.784807601,23.55701404,0.168056904,53.11768216,1.220653426,1.948664722,6.216770902
ROT_4,Avg,0.418063596,176.6623831,0.084613412,1.097487766,5.124731683,527.066253,89.46582844,0.003620256,202.9177631,825.4228282,0.024041191,468.798282,0.784807601,23.55701404,0.168056904,53.11768216,1.220653426,1.948664722,6.216770902
ROT_6,Avg,0.418063596,176.6623831,0.084613412,1.097487766,5.124731683,527.066253,89.46582844,0.003620256,202.9177631,825.4228282,0.024041191,468.798282,0.784807601,23.55701404,0.168056904,53.11768216,1.220653426,1.948664722,6.216770902
ROT_7,Avg,0.418063596,176.6623831,0.084613412,1.097487766,5.124731683,527.066253,89.46582844,0.003620256,202.9177631,825.4228282,0.024041191,468.798282,0.784807601,23.55701404,0.168056904,53.11768216,1.220653426,1.948664722,6.216770902
ROT_ROT_1,n,0.470039118,175.9253196,0.097894925,1.096003335,5.351768097,507.2297672,91.81823574,0.001608362,211.4966717,831.5292822,0.024387591,493.1118105,0.834925204,26.11795532,0.170327643,54.12486328,1.051031817,2.265097233,7.185240775
ROT_ROT_2,n,0.344760059,173.9407043,0.064496912,1.11967931,4.942079651,551.854762,90.04996822,0.001599141,205.9360599,801.9072171,0.024171643,479.4729751,0.757443066,19.55510701,0.166352172,61.8806488,1.512621675,2.199427197,3.984657616
ROT_ROT_3,n,0.439391611,180.1211255,0.091448399,1.076780653,5.080347302,522.1142298,86.52928136,0.007653264,191.3205577,842.8319853,0.023564338,433.8100603,0.762054532,24.99797979,0.167490898,43.34753441,1.098306786,1.381469735,7.480414316
RUN_1,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUN_2,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUN_3,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUN_4,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUN_5,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUN_7,Imp,4.603151498,19218.37559,0.162980539,8.957157474,18.50573449,32819.75883,14341.79686,3.53849267,7536.925432,203.4896187,0.971129643,14263.68392,15.92193448,3371.407877,44.47736917,861.497613,1.041352526,250.4655497,60.44850784
RUZ_1,Imp,28.95468273,5863.556689,0.281823396,14.54361682,17.45799902,34350.81631,18293.8589,19.00647317,7933.379243,745.3969998,1.622503368,9756.400892,34.46502924,821.9805468,103.0662281,240.4149189,0.372648638,123.6153963,82.53158282
RYE_1,y,0.1,1050.7,0.2,0.4,24.8,73.3,487.7,0,151,61.7,0,413.6,0.6,125.3,0.3,35.7,0,13.3,267.8
RYE_2,n,0.1,1102,0.1,0.4,33.6,73.6,353.1,0,89.9,48.8,0,709.2,0.5,76.2,0.3,17,0,7.6,227
RYE_3,n,0.1,1032.8,0.1,0.5,27.8,70.1,344,0,74.4,51.1,0,1514.8,0.5,80.7,0.3,30.1,0,7.1,335.5
SAD_1,n,2.597014018,261.6943484,4.529674364,0.50909026,20.97437303,723.3831639,52.68107859,0.01239605,216.2166844,66.64362734,0.046694666,31.14473573,4.160600972,69.07722809,0.060164715,172.5275003,1.494631934,0.710508163,329.7755353
SAD_2,n,2.484458685,265.3496001,5.065428284,0.482839482,20.94865794,663.4407985,52.64402477,0.010624429,213.3627141,65.64954954,0.042620366,31.23201757,4.124286025,61.49305855,0.058341472,151.5411277,1.119479392,0.67009856,413.6395036
SAD_3,n,2.425844039,280.9526461,4.486593366,0.49855362,21.43564517,723.5091022,56.20735776,0.012735278,227.6991042,68.15831809,0.04684594,35.93541389,4.200779144,62.87038794,0.062480122,176.1580514,1.169063,0.653930282,307.1294856
SAL_3,y,0.117337333,653.7078415,0.040957841,0.012496007,0.586319198,28.14786752,26.71760684,0.004716596,100.2381904,5.093810636,0.021028308,10.10809446,0.367715757,29.56686408,0.015550226,40.2376618,0.136331365,0.496897772,1.125161349
SAL_4,Avg,0.129060827,654.199357,0.042882536,0.012432073,0.601460943,32.83642138,26.50558384,0.004118853,103.275355,6.368976668,0.021239871,11.74797198,0.385196311,31.87236291,0.013283818,38.77127576,0.176826114,0.546285613,1.17124594
SAL_6,Avg,0.129060827,654.199357,0.042882536,0.012432073,0.601460943,32.83642138,26.50558384,0.004118853,103.275355,6.368976668,0.021239871,11.74797198,0.385196311,31.87236291,0.013283818,38.77127576,0.176826114,0.546285613,1.17124594
SAL8_1,n,0.156007055,645.5989618,0.049449043,0.012259366,0.605875994,37.06493404,25.65124615,0.003612163,101.5686973,7.131509303,0.020875909,10.64675177,0.404395896,37.27691267,0.011683323,23.84155756,0.228854407,0.577630314,1.520820689
SAL8_2,n,0.113838092,663.2912676,0.038240725,0.012540847,0.612187637,33.29646257,27.14789852,0.004027799,108.0191773,6.881610066,0.021815397,14.48906972,0.383477281,28.77331197,0.012617906,52.23460792,0.16529257,0.564328753,0.867755783
SCO_1,y,0.1,620.7,0.1,0.2,101.7,273.9,243.2,0,41,50.4,0.2,1072.4,1,25,0.3,46.9,0,2.3,203.5
SCO_2,n,0.1,886.5,0.3,0.5,59.5,62.4,503.6,0,86.9,56.6,0.1,6536.9,0.9,93.3,0.5,198.6,0,3.8,443.1
SCO_3,n,0.1,808.3,0.3,0.4,61.9,63.2,566.5,0,92.6,66.2,0.1,9353.2,0.8,85.6,0.4,302.6,0,4.4,528.1
SCU_1,n,0.664677299,603.8794234,0.097397285,0.240878444,1.440879112,330.839808,424.5287103,0.036778625,634.2339046,20.72832909,0.035187174,2656.247776,2.364866778,14.57748049,0.165906243,64.87263908,1.416605435,6.218823003,7.653519176
SCU_14,Avg,0.722325038,646.8263628,0.091400678,0.231001274,1.630184064,345.8651712,438.898883,0.038912123,657.0071358,20.93137401,0.037674107,2824.463342,2.461684526,15.04078327,0.163619423,83.78137781,1.490210147,6.439213787,11.97409619
SCU_15,Avg,0.722325038,646.8263628,0.091400678,0.231001274,1.630184064,345.8651712,438.898883,0.038912123,657.0071358,20.93137401,0.037674107,2824.463342,2.461684526,15.04078327,0.163619423,83.78137781,1.490210147,6.439213787,11.97409619
SCU_16,Avg,0.722325038,646.8263628,0.091400678,0.231001274,1.630184064,345.8651712,438.898883,0.038912123,657.0071358,20.93137401,0.037674107,2824.463342,2.461684526,15.04078327,0.163619423,83.78137781,1.490210147,6.439213787,11.97409619
SCU_19,Avg,0.722325038,646.8263628,0.091400678,0.231001274,1.630184064,345.8651712,438.898883,0.038912123,657.0071358,20.93137401,0.037674107,2824.463342,2.461684526,15.04078327,0.163619423,83.78137781,1.490210147,6.439213787,11.97409619
SCU_2,n,0.740136917,669.5560879,0.089408924,0.209443201,1.924688356,343.8528587,438.0258411,0.041473579,665.0084844,20.55515569,0.037800372,2867.660712,2.475785971,16.63824033,0.15753868,93.43175597,1.646126507,6.537199285,15.84803594
SCU_3,n,0.762160897,667.0435771,0.087395826,0.242682178,1.524984724,362.9028469,454.1420976,0.038484165,671.7790185,21.51063724,0.040034775,2949.481538,2.544400829,13.90662898,0.167413347,93.03973837,1.407898499,6.561619073,12.42073345
SERD1,n,0.1,913.6,0.1,2.2,5.9,55.4,451.6,0.1,361.6,83.4,0,5.6,32.7,57.8,0.2,-8.2,0,2.6,2.9
SKE_SKE_1,n,2.319811066,965.8832579,0.088426775,0.152312189,1.225072992,123.5690405,380.4339162,0.043309645,413.7090566,23.09475234,0.055194085,2430.740152,0.311285495,226.3317349,0.160441056,300.3942118,0.126763357,8.562264769,12.87958855
SKE_SKE_2,n,1.580807425,1004.523685,0.063140852,0.167069289,1.096303506,127.3582513,404.8750242,0.050086859,433.1547478,25.47061465,0.05909753,2607.584663,0.313003159,170.1842717,0.167426324,266.7139801,0.139355314,9.122724845,6.911753128
SKE_SKE_3,n,1.851708148,1012.638571,0.065129151,0.165969838,1.091659288,125.0448287,379.563152,0.042828674,419.5260297,25.0409951,0.058288618,2299.299029,0.315855117,198.1869437,0.161799541,272.8219705,0.181371989,8.974026502,8.850180092
SKEF_a_1,n,2.288907788,458.5938846,0.148745245,0.243548578,12.29442004,507.7382991,669.7322768,0.158478827,1048.038307,46.68756381,0.101056128,8386.017361,1.992847901,95.55553037,0.414370713,1800.671643,0.457930177,4.749904189,53.85508004
SKEF_a_2,n,2.329588334,415.0192626,0.146140467,0.232086821,12.27810527,487.5326198,618.3097728,0.155484921,1088.714422,45.77209708,0.100097939,8554.929822,1.945340102,100.5184332,0.404752454,1741.197403,0.368156444,4.587597462,54.14361215
SKEF_a_3,n,1.768598156,418.405328,0.123394403,0.253134417,12.00563381,517.2387633,771.7563682,0.168253591,1133.986598,46.75764204,0.100272424,8660.960275,1.9703774,80.93574215,0.423748548,1467.615352,0.640749242,4.841872562,42.3393669
SKF_1,n,1.774640413,528.1337305,0.192910164,0.40374232,12.87477722,509.5931557,603.0282586,0.120891966,1129.488702,103.4045045,0.163985604,7511.307336,3.487448624,122.3656801,0.394426674,1372.97094,0.685298615,5.248123441,81.52172188
SKF_2,y,1.443220498,506.1000949,0.169274436,0.407835497,12.51824467,519.4584,773.7783284,0.129836926,1140.479599,100.4375057,0.166028029,7923.197607,3.446721821,99.6047399,0.41847558,1114.114216,0.657605309,4.996128635,63.27434748
SKF_3,y,1.465955602,513.5401132,0.179832473,0.42290594,13.13872869,523.5873681,623.1778768,0.127183903,1187.403939,102.1564847,0.168714584,8068.986511,3.498120714,99.72866232,0.42614341,1135.010457,0.587626724,5.230238637,67.67896576
SKF_5,Avg,1.845151799,473.2987356,0.160049531,0.327208929,12.51831828,510.858101,676.6304803,0.143355022,1121.351928,74.20263297,0.133359118,8184.233152,2.723476094,99.78479801,0.413652897,1438.596669,0.566227752,4.942310821,60.46884904
SKF_9,Avg,1.845151799,473.2987356,0.160049531,0.327208929,12.51831828,510.858101,676.6304803,0.143355022,1121.351928,74.20263297,0.133359118,8184.233152,2.723476094,99.78479801,0.413652897,1438.596669,0.566227752,4.942310821,60.46884904
SKI_4,Avg,1.403663734,354.0186876,0.006790518,0.2195435,0.894585713,84.17915206,279.0495545,0.071141614,467.0599766,14.82643447,0.098460221,4651.019596,0.44703069,70.34364216,0.044736311,563.89603,1.716943751,4.899314542,7.340087663
SKI_5,y,1.226739377,347.8113241,0.004646418,0.232130753,0.858756903,100.445815,296.3077426,0.077883387,486.8968755,15.30904975,0.10262117,4904.684648,0.455128849,61.48000961,0.05041779,566.6129768,2.005862265,5.191199531,1.286127622
SKI_5_2,n,1.40665397,405.330384,0.008877247,0.225079146,0.902012733,91.79508739,298.7397171,0.071769004,503.2039732,15.49223371,0.104362258,5025.013967,0.469071017,72.45851043,0.043246707,597.6197833,1.599433154,5.166688432,15.54133288
SKI_5_3,n,1.577597855,308.9143548,0.006847888,0.201420602,0.922987503,60.29655378,242.1012037,0.06377245,411.079081,13.67801994,0.088397235,4023.360173,0.416892205,77.09240644,0.040544435,527.45533,1.545535833,4.340055663,5.192802488
SKIN_2b,n,0.529147015,512.2163691,0.185270086,0.158854541,5.086813444,48.70811258,196.4768921,0.129070423,372.4447819,20.08115877,0.051665271,1862.050734,0.905142075,26.62962685,0.071419223,131.7700187,0.835080298,4.050424409,97.11315679
SKN_1,y,0.53341381,522.8320016,0.183240794,0.161236059,5.101897895,81.70193329,205.2720345,0.147435856,390.929443,20.20816367,0.050282988,1958.885487,0.942670696,24.61898196,0.079427071,149.6042494,0.72457622,4.103808013,104.0181296
SKN_2,y,0.409592262,544.2872508,0.144262859,0.156607309,4.951748059,53.25546096,203.7080506,0.140449209,391.0362209,20.62405915,0.050507636,1973.875442,0.881128366,21.8496043,0.066346751,132.4952163,0.577337693,4.020713401,61.01690764
SKN_5,Avg,0.490717696,526.4452072,0.17092458,0.158899303,5.046819799,61.22183561,201.8189924,0.138985163,384.8034819,20.30446053,0.050818632,1931.603888,0.909647046,24.36607104,0.072397682,137.9564948,0.712331404,4.058315274,87.38273134
SKN_8,Avg,0.490717696,526.4452072,0.17092458,0.158899303,5.046819799,61.22183561,201.8189924,0.138985163,384.8034819,20.30446053,0.050818632,1931.603888,0.909647046,24.36607104,0.072397682,137.9564948,0.712331404,4.058315274,87.38273134
SPEY_1,n,0.3,882.5,0.8,1.1,7.9,668.6,418.7,0,687.8,568.8,0.3,497.4,3.7,42.3,0.1,244.4,0.1,6.2,32.7
SPEY_2,n,0.3,881.3,0.9,0.9,6.1,346.7,466.1,0,572.9,664.1,0.3,513.1,4.9,32.6,0.1,487.5,0.1,4.9,42.9
SPEY_3,n,0.3,638.9,0.4,0.1,6.8,811.7,440.6,0,539.1,98.1,0.2,429.1,3.1,19.5,0.3,381.2,0.1,4,19
SPU_1,n,2.39357173,488.6858524,0.138154877,0.07114382,12.85001864,424.471868,534.2722562,0.089747893,577.2776122,31.30432579,0.23733483,6024.076257,2.042524282,99.92006008,0.328957383,386.561444,0.749599074,4.178167322,67.91166033
SPU_10,Avg,1.997248742,493.4769985,0.119485169,0.074814826,12.48042362,429.0290288,541.5219045,0.096710965,576.2089656,31.57038116,0.243682185,6138.507257,2.009585365,84.98294434,0.339467508,369.8116416,0.63523896,4.267476232,53.57592528
SPU_2,n,1.934385566,477.5625598,0.115900581,0.076734956,12.52985862,430.5601119,547.5259232,0.09871822,585.3897488,32.02092117,0.245596397,6274.167246,2.032701571,83.13253573,0.343846069,374.9902274,0.52269429,4.291522082,49.87862008
SPU_3,n,1.663788931,514.1825832,0.10440005,0.076565701,12.0613936,432.0551065,542.7675342,0.101666781,565.9595359,31.38589651,0.248115328,6117.278268,1.953530242,71.89623722,0.345599073,347.8832534,0.633423515,4.332739291,42.93749543
SPU_6,Avg,1.997248742,493.4769985,0.119485169,0.074814826,12.48042362,429.0290288,541.5219045,0.096710965,576.2089656,31.57038116,0.243682185,6138.507257,2.009585365,84.98294434,0.339467508,369.8116416,0.63523896,4.267476232,53.57592528
SPU_8,Avg,1.997248742,493.4769985,0.119485169,0.074814826,12.48042362,429.0290288,541.5219045,0.096710965,576.2089656,31.57038116,0.243682185,6138.507257,2.009585365,84.98294434,0.339467508,369.8116416,0.63523896,4.267476232,53.57592528
SPU_9,Avg,1.997248742,493.4769985,0.119485169,0.074814826,12.48042362,429.0290288,541.5219045,0.096710965,576.2089656,31.57038116,0.243682185,6138.507257,2.009585365,84.98294434,0.339467508,369.8116416,0.63523896,4.267476232,53.57592528
STE_1,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_2,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
