"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"894","GO:0030775","glucuronoxylan 4-O-methyltransferase activity",6,0,0,894,"1.0000","1.0000"
"895","GO:0030941","chloroplast targeting sequence binding",6,0,0,895,"1.0000","1.0000"
"896","GO:0030942","endoplasmic reticulum signal peptide binding",5,0,0,896,"1.0000","1.0000"
"897","GO:0030943","mitochondrion targeting sequence binding",6,0,0,897,"1.0000","1.0000"
"898","GO:0030955","potassium ion binding",15,0,0,898,"1.0000","1.0000"
"899","GO:0030976","thiamine pyrophosphate binding",9,0,0,899,"1.0000","1.0000"
"900","GO:0030983","mismatched DNA binding",14,0,0,900,"1.0000","1.0000"
"901","GO:0031072","heat shock protein binding",53,0,0.01,901,"1.0000","1.0000"
"902","GO:0031127","alpha-(1,2)-fucosyltransferase activity",9,0,0,902,"1.0000","1.0000"
"903","GO:0031267","small GTPase binding",38,0,0.01,903,"1.0000","1.0000"
"904","GO:0031369","translation initiation factor binding",14,0,0,904,"1.0000","1.0000"
"905","GO:0031386","protein tag",20,0,0.01,905,"1.0000","1.0000"
"906","GO:0031406","carboxylic acid binding",117,0,0.03,906,"1.0000","1.0000"
"907","GO:0031418","L-ascorbic acid binding",14,0,0,907,"1.0000","1.0000"
"908","GO:0031420","alkali metal ion binding",15,0,0,908,"1.0000","1.0000"
"909","GO:0031490","chromatin DNA binding",49,0,0.01,909,"1.0000","1.0000"
"910","GO:0031491","nucleosome binding",25,0,0.01,910,"1.0000","1.0000"
"911","GO:0031492","nucleosomal DNA binding",7,0,0,911,"1.0000","1.0000"
"912","GO:0031543","peptidyl-proline dioxygenase activity",15,0,0,912,"1.0000","1.0000"
"913","GO:0031545","peptidyl-proline 4-dioxygenase activity",13,0,0,913,"1.0000","1.0000"
"914","GO:0031559","oxidosqualene cyclase activity",5,0,0,914,"1.0000","1.0000"
"915","GO:0031593","polyubiquitin modification-dependent protein binding",22,0,0.01,915,"1.0000","1.0000"
"916","GO:0031624","ubiquitin conjugating enzyme binding",32,0,0.01,916,"1.0000","1.0000"
"917","GO:0031625","ubiquitin protein ligase binding",44,0,0.01,917,"1.0000","1.0000"
"918","GO:0031683","G-protein beta/gamma-subunit complex binding",5,0,0,918,"1.0000","1.0000"
"919","GO:0031956","medium-chain fatty acid-CoA ligase activity",7,0,0,919,"1.0000","1.0000"
"920","GO:0032029","myosin tail binding",15,0,0,920,"1.0000","1.0000"
"921","GO:0032036","myosin heavy chain binding",15,0,0,921,"1.0000","1.0000"
"922","GO:0032050","clathrin heavy chain binding",22,0,0.01,922,"1.0000","1.0000"
"923","GO:0032182","ubiquitin-like protein binding",91,0,0.03,923,"1.0000","1.0000"
"924","GO:0032183","SUMO binding",18,0,0,924,"1.0000","1.0000"
"925","GO:0032266","phosphatidylinositol-3-phosphate binding",12,0,0,925,"1.0000","1.0000"
"926","GO:0032296","double-stranded RNA-specific ribonuclease activity",10,0,0,926,"1.0000","1.0000"
"927","GO:0032440","2-alkenal reductase [NAD(P)+] activity",5,0,0,927,"1.0000","1.0000"
"928","GO:0032451","demethylase activity",44,0,0.01,928,"1.0000","1.0000"
"929","GO:0032452","histone demethylase activity",23,0,0.01,929,"1.0000","1.0000"
"930","GO:0032453","histone H3K4 demethylase activity",9,0,0,930,"1.0000","1.0000"
"931","GO:0032454","histone H3K9 demethylase activity",11,0,0,931,"1.0000","1.0000"
"932","GO:0032549","ribonucleoside binding",6,0,0,932,"1.0000","1.0000"
"933","GO:0032553","ribonucleotide binding",661,0,0.18,933,"1.0000","1.0000"
"934","GO:0032555","purine ribonucleotide binding",632,0,0.17,934,"1.0000","1.0000"
"935","GO:0032559","adenyl ribonucleotide binding",502,0,0.14,935,"1.0000","1.0000"
"936","GO:0032561","guanyl ribonucleotide binding",133,0,0.04,936,"1.0000","1.0000"
"937","GO:0032934","sterol binding",21,0,0.01,937,"1.0000","1.0000"
"938","GO:0032977","membrane insertase activity",11,0,0,938,"1.0000","1.0000"
"939","GO:0033218","amide binding",112,0,0.03,939,"1.0000","1.0000"
"940","GO:0033293","monocarboxylic acid binding",71,0,0.02,940,"1.0000","1.0000"
"941","GO:0033549","MAP kinase phosphatase activity",6,0,0,941,"1.0000","1.0000"
"942","GO:0033558","protein lysine deacetylase activity",17,0,0,942,"1.0000","1.0000"
"943","GO:0033612","receptor serine/threonine kinase binding",45,0,0.01,943,"1.0000","1.0000"
"944","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",6,0,0,944,"1.0000","1.0000"
"945","GO:0033862","UMP kinase activity",5,0,0,945,"1.0000","1.0000"
"946","GO:0033926","glycopeptide alpha-N-acetylgalactosaminidase activity",9,0,0,946,"1.0000","1.0000"
"947","GO:0034061","DNA polymerase activity",24,0,0.01,947,"1.0000","1.0000"
"948","GO:0034062","5'-3' RNA polymerase activity",59,0,0.02,948,"1.0000","1.0000"
"949","GO:0034212","peptide N-acetyltransferase activity",34,0,0.01,949,"1.0000","1.0000"
"950","GO:0034338","short-chain carboxylesterase activity",6,0,0,950,"1.0000","1.0000"
"951","GO:0034485","phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",13,0,0,951,"1.0000","1.0000"
"952","GO:0034511","U3 snoRNA binding",5,0,0,952,"1.0000","1.0000"
"953","GO:0034593","phosphatidylinositol bisphosphate phosphatase activity",25,0,0.01,953,"1.0000","1.0000"
"954","GO:0034594","phosphatidylinositol trisphosphate phosphatase activity",16,0,0,954,"1.0000","1.0000"
"955","GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity",23,0,0.01,955,"1.0000","1.0000"
"956","GO:0034647","histone H3K4me/H3K4me2/H3K4me3 demethylase activity",8,0,0,956,"1.0000","1.0000"
"957","GO:0035064","methylated histone binding",21,0,0.01,957,"1.0000","1.0000"
"958","GO:0035091","phosphatidylinositol binding",127,0,0.04,958,"1.0000","1.0000"
"959","GO:0035173","histone kinase activity",8,0,0,959,"1.0000","1.0000"
"960","GO:0035197","siRNA binding",8,0,0,960,"1.0000","1.0000"
"961","GO:0035198","miRNA binding",10,0,0,961,"1.0000","1.0000"
"962","GO:0035242","protein-arginine omega-N asymmetric methyltransferase activity",5,0,0,962,"1.0000","1.0000"
"963","GO:0035250","UDP-galactosyltransferase activity",13,0,0,963,"1.0000","1.0000"
"964","GO:0035251","UDP-glucosyltransferase activity",121,0,0.03,964,"1.0000","1.0000"
"965","GO:0035252","UDP-xylosyltransferase activity",5,0,0,965,"1.0000","1.0000"
"966","GO:0035312","5'-3' DNA exonuclease activity",8,0,0,966,"1.0000","1.0000"
"967","GO:0035514","DNA demethylase activity",15,0,0,967,"1.0000","1.0000"
"968","GO:0035529","NADH pyrophosphatase activity",7,0,0,968,"1.0000","1.0000"
"969","GO:0035591","signaling adaptor activity",5,0,0,969,"1.0000","1.0000"
"970","GO:0035615","clathrin adaptor activity",5,0,0,970,"1.0000","1.0000"
"971","GO:0035639","purine ribonucleoside triphosphate binding",571,0,0.16,971,"1.0000","1.0000"
"972","GO:0035673","oligopeptide transmembrane transporter activity",29,0,0.01,972,"1.0000","1.0000"
"973","GO:0036002","pre-mRNA binding",22,0,0.01,973,"1.0000","1.0000"
"974","GO:0036080","purine nucleotide-sugar transmembrane transporter activity",8,0,0,974,"1.0000","1.0000"
"975","GO:0036094","small molecule binding",1168,0,0.32,975,"1.0000","1.0000"
"976","GO:0036402","proteasome-activating activity",12,0,0,976,"1.0000","1.0000"
"977","GO:0036440","citrate synthase activity",5,0,0,977,"1.0000","1.0000"
"978","GO:0038023","signaling receptor activity",132,0,0.04,978,"1.0000","1.0000"
"979","GO:0038199","ethylene receptor activity",5,0,0,979,"1.0000","1.0000"
"980","GO:0042054","histone methyltransferase activity",59,0,0.02,980,"1.0000","1.0000"
"981","GO:0042084","5-methyltetrahydrofolate-dependent methyltransferase activity",5,0,0,981,"1.0000","1.0000"
"982","GO:0042085","5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity",5,0,0,982,"1.0000","1.0000"
"983","GO:0042162","telomeric DNA binding",30,0,0.01,983,"1.0000","1.0000"
"984","GO:0042171","lysophosphatidic acid acyltransferase activity",8,0,0,984,"1.0000","1.0000"
"985","GO:0042277","peptide binding",88,0,0.02,985,"1.0000","1.0000"
"986","GO:0042285","xylosyltransferase activity",13,0,0,986,"1.0000","1.0000"
"987","GO:0042389","omega-3 fatty acid desaturase activity",11,0,0,987,"1.0000","1.0000"
"988","GO:0042393","histone binding",100,0,0.03,988,"1.0000","1.0000"
"989","GO:0042409","caffeoyl-CoA O-methyltransferase activity",7,0,0,989,"1.0000","1.0000"
"990","GO:0042500","aspartic endopeptidase activity, intramembrane cleaving",7,0,0,990,"1.0000","1.0000"
"991","GO:0042562","hormone binding",30,0,0.01,991,"1.0000","1.0000"
"992","GO:0042578","phosphoric ester hydrolase activity",387,0,0.11,992,"1.0000","1.0000"
"993","GO:0042625","ATPase-coupled ion transmembrane transporter activity",38,0,0.01,993,"1.0000","1.0000"
"994","GO:0042800","histone H3K4 methyltransferase activity",11,0,0,994,"1.0000","1.0000"
"995","GO:0042802","identical protein binding",437,0,0.12,995,"1.0000","1.0000"
"996","GO:0042803","protein homodimerization activity",243,0,0.07,996,"1.0000","1.0000"
"997","GO:0042879","aldonate transmembrane transporter activity",6,0,0,997,"1.0000","1.0000"
"998","GO:0042887","amide transmembrane transporter activity",55,0,0.02,998,"1.0000","1.0000"
"999","GO:0042937","tripeptide transmembrane transporter activity",13,0,0,999,"1.0000","1.0000"
"1000","GO:0042973","glucan endo-1,3-beta-D-glucosidase activity",54,0,0.01,1000,"1.0000","1.0000"
"1001","GO:0043015","gamma-tubulin binding",5,0,0,1001,"1.0000","1.0000"
"1002","GO:0043021","ribonucleoprotein complex binding",73,0,0.02,1002,"1.0000","1.0000"
"1003","GO:0043022","ribosome binding",41,0,0.01,1003,"1.0000","1.0000"
"1004","GO:0043023","ribosomal large subunit binding",9,0,0,1004,"1.0000","1.0000"
"1005","GO:0043024","ribosomal small subunit binding",6,0,0,1005,"1.0000","1.0000"
"1006","GO:0043047","single-stranded telomeric DNA binding",13,0,0,1006,"1.0000","1.0000"
"1007","GO:0043130","ubiquitin binding",69,0,0.02,1007,"1.0000","1.0000"
"1008","GO:0043138","3'-5' DNA helicase activity",16,0,0,1008,"1.0000","1.0000"
"1009","GO:0043167","ion binding",2473,0,0.68,1009,"1.0000","1.0000"
"1010","GO:0043168","anion binding",1101,0,0.3,1010,"1.0000","1.0000"
"1011","GO:0043169","cation binding",1525,0,0.42,1011,"1.0000","1.0000"
"1012","GO:0043175","RNA polymerase core enzyme binding",20,0,0.01,1012,"1.0000","1.0000"
"1013","GO:0043177","organic acid binding",117,0,0.03,1013,"1.0000","1.0000"
"1014","GO:0043178","alcohol binding",34,0,0.01,1014,"1.0000","1.0000"
"1015","GO:0043295","glutathione binding",13,0,0,1015,"1.0000","1.0000"
"1016","GO:0043424","protein histidine kinase binding",21,0,0.01,1016,"1.0000","1.0000"
"1017","GO:0043495","protein-membrane adaptor activity",8,0,0,1017,"1.0000","1.0000"
"1018","GO:0043531","ADP binding",56,0,0.02,1018,"1.0000","1.0000"
"1019","GO:0043539","protein serine/threonine kinase activator activity",10,0,0,1019,"1.0000","1.0000"
"1020","GO:0043621","protein self-association",126,0,0.03,1020,"1.0000","1.0000"
"1021","GO:0043733","DNA-3-methylbase glycosylase activity",8,0,0,1021,"1.0000","1.0000"
"1022","GO:0043813","phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",7,0,0,1022,"1.0000","1.0000"
"1023","GO:0043855","cyclic nucleotide-gated monoatomic ion channel activity",6,0,0,1023,"1.0000","1.0000"
"1024","GO:0043878","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity",12,0,0,1024,"1.0000","1.0000"
"1025","GO:0043891","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity",8,0,0,1025,"1.0000","1.0000"
"1026","GO:0044183","protein folding chaperone",75,0,0.02,1026,"1.0000","1.0000"
"1027","GO:0044389","ubiquitin-like protein ligase binding",49,0,0.01,1027,"1.0000","1.0000"
"1028","GO:0044390","ubiquitin-like protein conjugating enzyme binding",43,0,0.01,1028,"1.0000","1.0000"
"1029","GO:0044620","ACP phosphopantetheine attachment site binding",10,0,0,1029,"1.0000","1.0000"
"1030","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",38,0,0.01,1030,"1.0000","1.0000"
"1031","GO:0044877","protein-containing complex binding",239,0,0.07,1031,"1.0000","1.0000"
"1032","GO:0045156","electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",12,0,0,1032,"1.0000","1.0000"
"1033","GO:0045182","translation regulator activity",122,0,0.03,1033,"1.0000","1.0000"
"1034","GO:0045300","acyl-[acyl-carrier-protein] desaturase activity",5,0,0,1034,"1.0000","1.0000"
"1035","GO:0045309","protein phosphorylated amino acid binding",17,0,0,1035,"1.0000","1.0000"
"1036","GO:0045505","dynein intermediate chain binding",6,0,0,1036,"1.0000","1.0000"
"1037","GO:0045543","gibberellin 2-beta-dioxygenase activity",11,0,0,1037,"1.0000","1.0000"
"1038","GO:0045544","gibberellin 20-oxidase activity",5,0,0,1038,"1.0000","1.0000"
"1039","GO:0045549","9-cis-epoxycarotenoid dioxygenase activity",7,0,0,1039,"1.0000","1.0000"
"1040","GO:0045551","cinnamyl-alcohol dehydrogenase activity",9,0,0,1040,"1.0000","1.0000"
"1041","GO:0045735","nutrient reservoir activity",9,0,0,1041,"1.0000","1.0000"
"1042","GO:0046030","inositol trisphosphate phosphatase activity",14,0,0,1042,"1.0000","1.0000"
"1043","GO:0046509","1,2-diacylglycerol 3-beta-galactosyltransferase activity",5,0,0,1043,"1.0000","1.0000"
"1044","GO:0046524","sucrose-phosphate synthase activity",5,0,0,1044,"1.0000","1.0000"
"1045","GO:0046527","glucosyltransferase activity",161,0,0.04,1045,"1.0000","1.0000"
"1046","GO:0046556","alpha-L-arabinofuranosidase activity",12,0,0,1046,"1.0000","1.0000"
"1047","GO:0046577","long-chain-alcohol oxidase activity",6,0,0,1047,"1.0000","1.0000"
"1048","GO:0046592","polyamine oxidase activity",6,0,0,1048,"1.0000","1.0000"
"1049","GO:0046624","sphingolipid transporter activity",6,0,0,1049,"1.0000","1.0000"
"1050","GO:0046625","sphingolipid binding",7,0,0,1050,"1.0000","1.0000"
"1051","GO:0046715","active borate transmembrane transporter activity",5,0,0,1051,"1.0000","1.0000"
"1052","GO:0046872","metal ion binding",1507,0,0.42,1052,"1.0000","1.0000"
"1053","GO:0046906","tetrapyrrole binding",314,0,0.09,1053,"1.0000","1.0000"
"1054","GO:0046910","pectinesterase inhibitor activity",79,0,0.02,1054,"1.0000","1.0000"
"1055","GO:0046912","acyltransferase activity, acyl groups converted into alkyl on transfer",12,0,0,1055,"1.0000","1.0000"
"1056","GO:0046914","transition metal ion binding",1123,0,0.31,1056,"1.0000","1.0000"
"1057","GO:0046915","transition metal ion transmembrane transporter activity",70,0,0.02,1057,"1.0000","1.0000"
"1058","GO:0046923","ER retention sequence binding",7,0,0,1058,"1.0000","1.0000"
"1059","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",33,0,0.01,1059,"1.0000","1.0000"
"1060","GO:0046943","carboxylic acid transmembrane transporter activity",122,0,0.03,1060,"1.0000","1.0000"
"1061","GO:0046961","proton-transporting ATPase activity, rotational mechanism",38,0,0.01,1061,"1.0000","1.0000"
"1062","GO:0046975","histone H3K36 methyltransferase activity",8,0,0,1062,"1.0000","1.0000"
"1063","GO:0046976","histone H3K27 methyltransferase activity",5,0,0,1063,"1.0000","1.0000"
"1064","GO:0046982","protein heterodimerization activity",130,0,0.04,1064,"1.0000","1.0000"
"1065","GO:0046983","protein dimerization activity",665,0,0.18,1065,"1.0000","1.0000"
"1066","GO:0047134","protein-disulfide reductase (NAD(P)) activity",14,0,0,1066,"1.0000","1.0000"
"1067","GO:0047196","long-chain-alcohol O-fatty-acyltransferase activity",9,0,0,1067,"1.0000","1.0000"
"1068","GO:0047215","indole-3-acetate beta-glucosyltransferase activity",5,0,0,1068,"1.0000","1.0000"
"1069","GO:0047259","glucomannan 4-beta-mannosyltransferase activity",8,0,0,1069,"1.0000","1.0000"
"1070","GO:0047262","polygalacturonate 4-alpha-galacturonosyltransferase activity",29,0,0.01,1070,"1.0000","1.0000"
"1071","GO:0047334","diphosphate-fructose-6-phosphate 1-phosphotransferase activity",6,0,0,1071,"1.0000","1.0000"
"1072","GO:0047364","desulfoglucosinolate sulfotransferase activity",6,0,0,1072,"1.0000","1.0000"
"1073","GO:0047372","acylglycerol lipase activity",19,0,0.01,1073,"1.0000","1.0000"
"1074","GO:0047429","nucleoside triphosphate diphosphatase activity",9,0,0,1074,"1.0000","1.0000"
"1075","GO:0047517","1,4-beta-D-xylan synthase activity",6,0,0,1075,"1.0000","1.0000"
"1076","GO:0047617","acyl-CoA hydrolase activity",9,0,0,1076,"1.0000","1.0000"
"1077","GO:0047627","adenylylsulfatase activity",6,0,0,1077,"1.0000","1.0000"
"1078","GO:0047631","ADP-ribose diphosphatase activity",7,0,0,1078,"1.0000","1.0000"
"1079","GO:0047714","galactolipase activity",11,0,0,1079,"1.0000","1.0000"
"1080","GO:0047769","arogenate dehydratase activity",6,0,0,1080,"1.0000","1.0000"
"1081","GO:0047893","flavonol 3-O-glucosyltransferase activity",11,0,0,1081,"1.0000","1.0000"
"1082","GO:0047938","glucose-6-phosphate 1-epimerase activity",11,0,0,1082,"1.0000","1.0000"
"1083","GO:0048018","receptor ligand activity",29,0,0.01,1083,"1.0000","1.0000"
"1084","GO:0048027","mRNA 5'-UTR binding",8,0,0,1084,"1.0000","1.0000"
"1085","GO:0048029","monosaccharide binding",29,0,0.01,1085,"1.0000","1.0000"
"1086","GO:0048038","quinone binding",15,0,0,1086,"1.0000","1.0000"
"1087","GO:0048039","ubiquinone binding",6,0,0,1087,"1.0000","1.0000"
"1088","GO:0048040","UDP-glucuronate decarboxylase activity",9,0,0,1088,"1.0000","1.0000"
"1089","GO:0048256","flap endonuclease activity",15,0,0,1089,"1.0000","1.0000"
"1090","GO:0050062","long-chain-fatty-acyl-CoA reductase activity",5,0,0,1090,"1.0000","1.0000"
"1091","GO:0050105","L-gulonolactone oxidase activity",5,0,0,1091,"1.0000","1.0000"
"1092","GO:0050135","NAD(P)+ nucleosidase activity",10,0,0,1092,"1.0000","1.0000"
"1093","GO:0050136","NADH dehydrogenase (quinone) activity",41,0,0.01,1093,"1.0000","1.0000"
"1094","GO:0050145","nucleoside monophosphate kinase activity",15,0,0,1094,"1.0000","1.0000"
"1095","GO:0050291","sphingosine N-acyltransferase activity",5,0,0,1095,"1.0000","1.0000"
"1096","GO:0050302","indole-3-acetaldehyde oxidase activity",6,0,0,1096,"1.0000","1.0000"
"1097","GO:0050308","sugar-phosphatase activity",14,0,0,1097,"1.0000","1.0000"
"1098","GO:0050373","UDP-arabinose 4-epimerase activity",6,0,0,1098,"1.0000","1.0000"
"1099","GO:0050378","UDP-glucuronate 4-epimerase activity",6,0,0,1099,"1.0000","1.0000"
"1100","GO:0050486","intramolecular transferase activity, transferring hydroxy groups",6,0,0,1100,"1.0000","1.0000"
"1101","GO:0050660","flavin adenine dinucleotide binding",138,0,0.04,1101,"1.0000","1.0000"
"1102","GO:0050661","NADP binding",63,0,0.02,1102,"1.0000","1.0000"
"1103","GO:0050664","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",15,0,0,1103,"1.0000","1.0000"
"1104","GO:0050736","O-malonyltransferase activity",5,0,0,1104,"1.0000","1.0000"
"1105","GO:0050815","phosphoserine residue binding",5,0,0,1105,"1.0000","1.0000"
"1106","GO:0050897","cobalt ion binding",53,0,0.01,1106,"1.0000","1.0000"
"1107","GO:0050997","quaternary ammonium group binding",12,0,0,1107,"1.0000","1.0000"
"1108","GO:0051002","ligase activity, forming nitrogen-metal bonds",5,0,0,1108,"1.0000","1.0000"
"1109","GO:0051003","ligase activity, forming nitrogen-metal bonds, forming coordination complexes",5,0,0,1109,"1.0000","1.0000"
"1110","GO:0051010","microtubule plus-end binding",6,0,0,1110,"1.0000","1.0000"
"1111","GO:0051011","microtubule minus-end binding",8,0,0,1111,"1.0000","1.0000"
"1112","GO:0051015","actin filament binding",87,0,0.02,1112,"1.0000","1.0000"
"1113","GO:0051020","GTPase binding",44,0,0.01,1113,"1.0000","1.0000"
"1114","GO:0051082","unfolded protein binding",108,0,0.03,1114,"1.0000","1.0000"
"1115","GO:0051087","chaperone binding",43,0,0.01,1115,"1.0000","1.0000"
"1116","GO:0051117","ATPase binding",18,0,0,1116,"1.0000","1.0000"
"1117","GO:0051119","sugar transmembrane transporter activity",56,0,0.02,1117,"1.0000","1.0000"
"1118","GO:0051192","prosthetic group binding",10,0,0,1118,"1.0000","1.0000"
"1119","GO:0051213","dioxygenase activity",122,0,0.03,1119,"1.0000","1.0000"
"1120","GO:0051219","phosphoprotein binding",17,0,0,1120,"1.0000","1.0000"
"1121","GO:0051287","NAD binding",82,0,0.02,1121,"1.0000","1.0000"
"1122","GO:0051377","mannose-ethanolamine phosphotransferase activity",5,0,0,1122,"1.0000","1.0000"
"1123","GO:0051536","iron-sulfur cluster binding",35,0,0.01,1123,"1.0000","1.0000"
"1124","GO:0051537","2 iron, 2 sulfur cluster binding",18,0,0,1124,"1.0000","1.0000"
"1125","GO:0051539","4 iron, 4 sulfur cluster binding",12,0,0,1125,"1.0000","1.0000"
"1126","GO:0051540","metal cluster binding",35,0,0.01,1126,"1.0000","1.0000"
"1127","GO:0051723","protein methylesterase activity",8,0,0,1127,"1.0000","1.0000"
"1128","GO:0051731","polynucleotide 5'-hydroxyl-kinase activity",6,0,0,1128,"1.0000","1.0000"
"1129","GO:0051740","ethylene binding",5,0,0,1129,"1.0000","1.0000"
"1130","GO:0051747","cytosine C-5 DNA demethylase activity",6,0,0,1130,"1.0000","1.0000"
"1131","GO:0051748","UTP-monosaccharide-1-phosphate uridylyltransferase activity",6,0,0,1131,"1.0000","1.0000"
"1132","GO:0051753","mannan synthase activity",23,0,0.01,1132,"1.0000","1.0000"
"1133","GO:0051765","inositol tetrakisphosphate kinase activity",7,0,0,1133,"1.0000","1.0000"
"1134","GO:0051766","inositol trisphosphate kinase activity",6,0,0,1134,"1.0000","1.0000"
"1135","GO:0051787","misfolded protein binding",21,0,0.01,1135,"1.0000","1.0000"
"1136","GO:0051879","Hsp90 protein binding",20,0,0.01,1136,"1.0000","1.0000"
"1137","GO:0051903","S-(hydroxymethyl)glutathione dehydrogenase activity",9,0,0,1137,"1.0000","1.0000"
"1138","GO:0051920","peroxiredoxin activity",7,0,0,1138,"1.0000","1.0000"
"1139","GO:0052381","tRNA dimethylallyltransferase activity",10,0,0,1139,"1.0000","1.0000"
"1140","GO:0052622","ATP dimethylallyltransferase activity",8,0,0,1140,"1.0000","1.0000"
"1141","GO:0052623","ADP dimethylallyltransferase activity",8,0,0,1141,"1.0000","1.0000"
"1142","GO:0052634","C-19 gibberellin 2-beta-dioxygenase activity",9,0,0,1142,"1.0000","1.0000"
"1143","GO:0052635","C-20 gibberellin 2-beta-dioxygenase activity",7,0,0,1143,"1.0000","1.0000"
"1144","GO:0052654","L-leucine transaminase activity",5,0,0,1144,"1.0000","1.0000"
"1145","GO:0052655","L-valine transaminase activity",5,0,0,1145,"1.0000","1.0000"
"1146","GO:0052656","L-isoleucine transaminase activity",5,0,0,1146,"1.0000","1.0000"
"1147","GO:0052658","inositol-1,4,5-trisphosphate 5-phosphatase activity",5,0,0,1147,"1.0000","1.0000"
"1148","GO:0052689","carboxylic ester hydrolase activity",203,0,0.06,1148,"1.0000","1.0000"
"1149","GO:0052691","UDP-arabinopyranose mutase activity",6,0,0,1149,"1.0000","1.0000"
"1150","GO:0052716","hydroquinone:oxygen oxidoreductase activity",13,0,0,1150,"1.0000","1.0000"
"1151","GO:0052725","inositol-1,3,4-trisphosphate 6-kinase activity",5,0,0,1151,"1.0000","1.0000"
"1152","GO:0052736","beta-glucanase activity",6,0,0,1152,"1.0000","1.0000"
"1153","GO:0052739","phosphatidylserine 1-acylhydrolase activity",6,0,0,1153,"1.0000","1.0000"
"1154","GO:0052740","1-acyl-2-lysophosphatidylserine acylhydrolase activity",6,0,0,1154,"1.0000","1.0000"
"1155","GO:0052742","phosphatidylinositol kinase activity",15,0,0,1155,"1.0000","1.0000"
"1156","GO:0052744","phosphatidylinositol monophosphate phosphatase activity",6,0,0,1156,"1.0000","1.0000"
"1157","GO:0052745","inositol phosphate phosphatase activity",23,0,0.01,1157,"1.0000","1.0000"
"1158","GO:0052747","sinapyl alcohol dehydrogenase activity",8,0,0,1158,"1.0000","1.0000"
"1159","GO:0052793","pectin acetylesterase activity",10,0,0,1159,"1.0000","1.0000"
"1160","GO:0052866","phosphatidylinositol phosphate phosphatase activity",31,0,0.01,1160,"1.0000","1.0000"
"1161","GO:0055106","ubiquitin-protein transferase regulator activity",8,0,0,1161,"1.0000","1.0000"
"1162","GO:0060090","molecular adaptor activity",109,0,0.03,1162,"1.0000","1.0000"
"1163","GO:0060229","lipase activator activity",6,0,0,1163,"1.0000","1.0000"
"1164","GO:0060589","nucleoside-triphosphatase regulator activity",106,0,0.03,1164,"1.0000","1.0000"
"1165","GO:0060590","ATPase regulator activity",22,0,0.01,1165,"1.0000","1.0000"
"1166","GO:0061134","peptidase regulator activity",18,0,0,1166,"1.0000","1.0000"
"1167","GO:0061135","endopeptidase regulator activity",13,0,0,1167,"1.0000","1.0000"
"1168","GO:0061513","glucose 6-phosphate:inorganic phosphate antiporter activity",5,0,0,1168,"1.0000","1.0000"
"1169","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity",6,0,0,1169,"1.0000","1.0000"
"1170","GO:0061608","nuclear import signal receptor activity",21,0,0.01,1170,"1.0000","1.0000"
"1171","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",7,0,0,1171,"1.0000","1.0000"
"1172","GO:0061630","ubiquitin protein ligase activity",201,0,0.06,1172,"1.0000","1.0000"
"1173","GO:0061631","ubiquitin conjugating enzyme activity",31,0,0.01,1173,"1.0000","1.0000"
"1174","GO:0061650","ubiquitin-like protein conjugating enzyme activity",33,0,0.01,1174,"1.0000","1.0000"
"1175","GO:0061659","ubiquitin-like protein ligase activity",210,0,0.06,1175,"1.0000","1.0000"
"1176","GO:0061665","SUMO ligase activity",8,0,0,1176,"1.0000","1.0000"
"1177","GO:0061733","peptide-lysine-N-acetyltransferase activity",29,0,0.01,1177,"1.0000","1.0000"
"1178","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating",10,0,0,1178,"1.0000","1.0000"
"1179","GO:0061980","regulatory RNA binding",13,0,0,1179,"1.0000","1.0000"
"1180","GO:0070001","aspartic-type peptidase activity",40,0,0.01,1180,"1.0000","1.0000"
"1181","GO:0070003","threonine-type peptidase activity",11,0,0,1181,"1.0000","1.0000"
"1182","GO:0070006","metalloaminopeptidase activity",14,0,0,1182,"1.0000","1.0000"
"1183","GO:0070008","serine-type exopeptidase activity",42,0,0.01,1183,"1.0000","1.0000"
"1184","GO:0070042","rRNA (uridine-N3-)-methyltransferase activity",6,0,0,1184,"1.0000","1.0000"
"1185","GO:0070063","RNA polymerase binding",26,0,0.01,1185,"1.0000","1.0000"
"1186","GO:0070137","ubiquitin-like protein-specific endopeptidase activity",5,0,0,1186,"1.0000","1.0000"
"1187","GO:0070139","SUMO-specific endopeptidase activity",5,0,0,1187,"1.0000","1.0000"
"1188","GO:0070180","large ribosomal subunit rRNA binding",13,0,0,1188,"1.0000","1.0000"
